id,context,turn_cnt,speaker_idx,speaker_sex,speaker_age,intent,text
112027,주거와 생활,5,1번,남성,50대,(단언) 진술하기,우리 동네는 신도시라 그런지 없더라고.
100907,주거와 생활,17,1번,여성,20대,(단언) 진술하기,룸메 구해서 살았구나 키키
20996,주거와 생활,2,2번,여성,30대,(단언) 주장하기,음 크게 불편함은 없는데 아이들 학창시절까진 더 넓은곳이면 좋겠다 싶어요 ㅠ
31753,주거와 생활,14,2번,여성,20대,(단언) 주장하기,맞아 요즘 외국인이 진짜 많아졌어 눈에 띄게
126146,주거와 생활,2,1번,여성,40대,(단언) 주장하기,사람들 없을 때 닦았으면 좋겠어
104674,주거와 생활,6,3번,여성,40대,(단언) 주장하기,나는 한옥 카페가 예쁜것 같아
73363,주거와 생활,15,3번,여성,60대 이상,(단언) 주장하기,키키 내 눈에도 이미 너무 멀리 온 것 같더라
85313,주거와 생활,16,2번,남성,20대,(단언) 주장하기,맞아요... 청약도 기회 있을때 참여 해야 될거같아요!
111731,주거와 생활,19,1번,남성,20대,(단언) 주장하기,그렇구나 키키
69716,주거와 생활,2,2번,여성,30대,(지시) 질문하기,헐 이사 가려고? 어디로?
135437,주거와 생활,16,1번,여성,20대,(지시) 질문하기,나는 우디 느낌이 좋은데 다들 어떤 분위기 인테리어 좋아해?
143304,주거와 생활,10,2번,여성,30대,(단언) 주장하기,나도 그래
131214,주거와 생활,12,2번,여성,20대,(단언) 주장하기,키키 원래 청소는 몰아서 하는거 아냐?
43640,주거와 생활,17,1번,여성,20대,(단언) 주장하기,곧 집에서 물 샐 것 같아
90378,주거와 생활,11,2번,여성,40대,(단언) 주장하기,맞아 층간소음엔 자유롭지
79129,주거와 생활,1,1번,남성,40대,(지시) 질문하기,1억 미만 아파트도 과세 할거라던데?
67336,주거와 생활,11,2번,남성,30대,(단언) 주장하기,이래저래 집 구하기 어려워 ㅜㅜ
140320,주거와 생활,14,2번,남성,30대,(단언) 주장하기,그래 긱사 만큼 좋은데도 없지 하하
126331,주거와 생활,9,3번,남성,30대,(지시) 충고/제안하기,맞아 내 몫은 내가 챙겨가도록 할게 영화같다 진짜 그냥 이참에 친구들 모두 모아서 벙커에서 생활하는건 어때?
104628,주거와 생활,9,1번,여성,40대,(단언) 주장하기,큰애꺼랑 제옷만 우선 정리했어요
64651,주거와 생활,15,1번,여성,20대,(단언) 주장하기,그니까 키키 집 값 오르던 내리던 나는 한결같이 살 수 없어
67476,주거와 생활,25,2번,여성,30대,(단언) 주장하기,나도 초대하고 싶어요. 우리 집으로 하하
82940,주거와 생활,7,1번,여성,30대,(단언) 주장하기,우리 집 오면 다들 놀래 이사 가냐구
106100,주거와 생활,9,1번,남성,30대,(단언) 주장하기,그래 고려해볼게
26880,주거와 생활,8,1번,여성,30대,(지시) 질문하기,다음공고는 또 언제떠? 랜덤이지?
131072,주거와 생활,5,2번,여성,30대,(단언) 주장하기,근데 진짜 마음대로 꾸밀수있음 ㅋ
58634,주거와 생활,9,2번,남성,20대,(단언) 주장하기,안 좋은 점은 좀 친해졌다 싶으면 이사 가야 되는데요? ㅠㅠ
112081,주거와 생활,2,2번,여성,20대,(단언) 진술하기,음… 아무래도 그렇지. 옷을 보관할 곳이 좀 부족해
130086,주거와 생활,14,1번,남성,20대,(단언) 주장하기,좋네 좋아 키키
113722,주거와 생활,6,2번,여성,30대,(단언) 주장하기,와 신기하네 lg가 제품도 튼튼하고 오래가더라고
76687,주거와 생활,9,2번,여성,20대,(단언) 주장하기,나도 눈치는 좀 보이는데 ㅜㅜ
79231,주거와 생활,3,1번,여성,30대,(단언) 주장하기,봄되니깐 다들 집꾸미나봐...
64391,주거와 생활,20,1번,남성,20대,(단언) 주장하기,내가 나중에 후기 알려줄게~ 키키
2557,주거와 생활,6,1번,남성,20대,턴토크 사인(관습적 반응),아하...
167053,주거와 생활,12,1번,남성,30대,(단언) 주장하기,그럴 때는 어째야 하노...
104687,주거와 생활,16,2번,남성,20대,(지시) 충고/제안하기,그래~ 오랜만에 같이 나갈래?
73363,주거와 생활,12,3번,여성,60대 이상,(단언) 주장하기,수도권에 반드시 살아야 하는 사람들도 있으니깐
45918,주거와 생활,7,1번,여성,30대,(단언) 주장하기,마당하고는 또 다른 느낌이지.
64881,주거와 생활,1,1번,여성,60대 이상,(지시) 질문하기,요즘 전세대출 금리 알고 있니?
45474,주거와 생활,12,2번,남성,20대,(지시) 질문하기,돈 한 개도 안 모았나?
79193,주거와 생활,6,2번,여성,30대,(지시) 질문하기,아무래도 사무실 용도로 지은거라 그런가?
83460,주거와 생활,16,2번,남성,30대,(단언) 주장하기,왜 우리 동네는 그런 게 안 생기노
68016,주거와 생활,23,1번,여성,20대,(단언) 주장하기,아 지금은 그냥 직사각형 원룸이지\
64351,주거와 생활,12,3번,여성,20대,(지시) 질문하기,같이 사는 만큼 보안은 괜찮지 않을까? 키키
64391,주거와 생활,11,2번,남성,30대,(단언) 진술하기,뭐 하느라 20이야!
109905,주거와 생활,14,3번,여성,40대,(단언) 주장하기,지하철과 가까이 사는 게 편한데.
2567,주거와 생활,51,2번,여성,30대,(단언) 진술하기,쓰다보면 너무 금방 없어져여ㅠ
111070,주거와 생활,3,1번,남성,20대,(단언) 주장하기,그치 ㅠㅠ?
103510,주거와 생활,5,1번,남성,40대,(단언) 주장하기,월세는 더 부담되지
83660,주거와 생활,5,1번,여성,20대,(단언) 진술하기,팔고 싶으면 연락하래 키키
131754,주거와 생활,15,1번,남성,20대,(지시) 충고/제안하기,근데 그래도 투기는 안 된다
164711,주거와 생활,2,2번,남성,20대,(단언) 주장하기,응 조립식 바닥으로 되어있어
84080,주거와 생활,17,2번,여성,30대,(단언) 진술하기,키키 맞아  아이가 있으니 깨끗해질 수가 없지~
90361,주거와 생활,13,1번,여성,20대,(언약) 약속하기(제3자와)/(개인적 수준),청약 당첨되면 계약금 넣어야 하니 열심히 돈을 벌어 놓자~
136097,주거와 생활,21,3번,남성,20대,(단언) 주장하기,짓는 걸로 단정되어 버렸네 키키
75082,주거와 생활,21,1번,남성,20대,(언약) 약속하기(제3자와)/(개인적 수준),키키 나중에 필요하면 불러 힘쓰러 갈게
139938,주거와 생활,14,2번,여성,20대,(단언) 주장하기,맞아 거기 이쁜 집 많더라
100948,주거와 생활,8,2번,여성,20대,(단언) 주장하기,우와 그럼 다른 데보다 아무래도 시세가 좀 비싸겠다
69643,주거와 생활,12,2번,남성,20대,(단언) 진술하기,찾을 수 있을거라 믿어야지!
134085,주거와 생활,20,3번,남성,30대,(단언) 주장하기,나도 내 집좀...
73526,주거와 생활,5,1번,여성,30대,(단언) 진술하기,아까 치우긴 했는데 ㅠ.ㅠ벌레가 아직 안사라졌다
45893,주거와 생활,12,2번,남성,40대,(단언) 주장하기,일단 내년이 지나야 공급이 좀 풀리는 거 같아.
103381,주거와 생활,2,2번,여성,20대,(단언) 진술하기,그래? 예전에는 음식점이 주를 이루더니 이제 카페가 많아졌구나
163481,주거와 생활,3,1번,남성,20대,(지시) 질문하기,너 언제 자취한다고 했더라
95222,주거와 생활,2,3번,여성,20대,(단언) 진술하기,우리집 주변에는 마트가 정말 여러개 있어
141100,주거와 생활,15,1번,여성,30대,(단언) 주장하기,아기가 진짜 좋아할 듯 하하
167333,주거와 생활,16,2번,남성,20대,(단언) 주장하기,맛있겠다
2553,주거와 생활,3,1번,남성,20대,(단언) 주장하기,나중에 노후에 분명 도움되긴 하지
167653,주거와 생활,1,1번,남성,20대,(단언) 진술하기,이번에 집 구조 변화 좀 주고 싶다
64591,주거와 생활,7,1번,여성,30대,(지시) 질문하기,ㅜㅜ 그러려면 회사가 그쪽에 있어야 하는데 가능할까
141000,주거와 생활,14,1번,여성,30대,(단언) 주장하기,배관에 시멘트가
112033,주거와 생활,1,1번,여성,20대,(단언) 진술하기,서울 집값이 역대급 비싸대
58754,주거와 생활,3,1번,여성,30대,(단언) 주장하기,그럼 회사 다니기 빡세잖앜 키키
61674,주거와 생활,17,2번,여성,30대,(지시) 질문하기,헐... 인터폰이 삼천이라구요? 키키
79259,주거와 생활,2,2번,여성,30대,(지시) 질문하기,그래요? 지금은 어디 사는데요.
43407,주거와 생활,3,1번,남성,20대,(단언) 진술하기,강남으로 이사가.
90434,주거와 생활,5,2번,여성,30대,(단언) 주장하기,나는 주방 싱크태 필릉지 하고 싶어
142726,주거와 생활,1,1번,여성,30대,(지시) 질문하기,다들 지금 어디서 살아?
135797,주거와 생활,15,1번,여성,20대,(단언) 주장하기,키키 그니깐 나 자세 완전 이상한데
75962,주거와 생활,12,1번,여성,30대,(지시) 질문하기,크으 아빠 너무 행복하시겠다 키키 요즘은 그 뭐라고 하더라 식물로 인테리어하고 하는거!?
169107,주거와 생활,2,2번,남성,30대,(단언) 주장하기,장보기랑 병원이 가까이 있어서 좋아
87027,주거와 생활,8,2번,여성,50대,(단언) 주장하기,"하긴, 이층집이 부자의 상징이기도 하니까. 키키"
61594,주거와 생활,7,1번,여성,20대,(단언) 진술하기,키키 맞아요 키키 진짜 주차 공간만 확보되고
89977,주거와 생활,19,3번,남성,20대,(단언) 주장하기,테이블 위에 화병 같은 거 놔도 홈카페 인테리어에 도움 될 듯?
130046,주거와 생활,16,1번,여성,30대,(단언) 주장하기,집에  물 시켜 먹는 사람 많지 않나
83940,주거와 생활,6,1번,여성,20대,(단언) 주장하기,저희 집 주변에 재개발을 해서 집값 폭등 키키
90098,주거와 생활,15,2번,여성,20대,(단언) 주장하기,그럼 독립 해야지 키키
96061,주거와 생활,26,1번,여성,20대,(단언) 진술하기,ㄴㄴ 대전 놀 거 한개도 없음 ... 시골
165573,주거와 생활,6,3번,남성,50대,(지시) 충고/제안하기,안 된다 오늘 꼭 해라 어휴 쟤는 나가면 도대체 어떻게 살라고
131394,주거와 생활,25,3번,남성,20대,(지시) 충고/제안하기,우리 다 같이 좋은 집 사자 진짜
104634,주거와 생활,6,3번,남성,50대,(단언) 주장하기,내년에 여자 친구가 한번 같이 가 보자고 하네요
83060,주거와 생활,2,2번,여성,20대,(단언) 진술하기,내 친구도 신혼집 알아보는데 죽을라고 하더라 ㅠㅠ
85235,주거와 생활,12,3번,남성,30대,(단언) 진술하기,경기권도 요새 다 10억 넘던데
126207,주거와 생활,8,2번,여성,30대,(단언) 주장하기,그런가봐요 우리집은 높아서 그런지 모기는 없어요
75522,주거와 생활,14,1번,여성,30대,(지시) 질문하기,심즈로 집 내부 구조도 만들 수 있나요?
85244,주거와 생활,15,3번,남성,10대,(단언) 주장하기,각 집마다 장단점이 있는거 같아.
73524,주거와 생활,3,1번,여성,30대,(단언) 진술하기,당연히 그렇지
103428,주거와 생활,2,2번,여성,30대,(지시) 질문하기,무슨일이야. 그 집에 이전에 살던 사람인가
106043,주거와 생활,9,1번,여성,30대,(단언) 주장하기,근데 요새 대학생들 온라인 수업해서 들어올지 모르겠네...
95177,주거와 생활,16,1번,여성,40대,(단언) 진술하기,맞아요. 술마시고 그러니 시끄러워서요
83240,주거와 생활,24,1번,남성,20대,(지시) 부탁하기,그러면 지금 당장 우리 집으로 와~
111250,주거와 생활,1,1번,남성,20대,(단언) 진술하기,빌라나 아파트에서는 층간소음으로 문제가 많나봐
133405,주거와 생활,18,3번,여성,20대,(단언) 진술하기,언제 몇 시에 한다고 알려만 줘도 밖에 나가있을 텐데 매너가 없었네 그 집
87045,주거와 생활,6,2번,여성,20대,(단언) 진술하기,확실히 전문용품 쓰시고 소독까지 해주시니까 다르긴 달라 키키
167293,주거와 생활,8,1번,남성,30대,(단언) 주장하기,**는 음쓰 통 열면 토한다
43426,주거와 생활,13,1번,여성,30대,(표현) 긍정감정 표현하기,"그럼, 잘 넣고 있지!"
142746,주거와 생활,6,3번,남성,20대,(단언) 주장하기,와 역시 하하
18957,주거와 생활,2,2번,여성,20대,(단언) 진술하기,저 벌써 4번째 집이예요
126116,주거와 생활,4,2번,여성,50대,(단언) 주장하기,러그 깔아놓으면 되지
111980,주거와 생활,11,1번,여성,30대,(단언) 주장하기,거실이 있고 방만 두개 있으면 괜찮지 않을까
141080,주거와 생활,19,1번,여성,30대,(단언) 주장하기,생기겠죠...
126126,주거와 생활,2,2번,남성,30대,(단언) 주장하기,아~ 저는 오히려 더 바빠요.
85123,주거와 생활,4,3번,여성,30대,(단언) 진술하기,그러게요 ㅠㅠ 이러다가 집은 언제 한번 사보나요
75962,주거와 생활,14,2번,여성,30대,(단언) 주장하기,검색해봤어 키키 사진 보는데 멋지다~
63590,주거와 생활,28,1번,여성,20대,(단언) 주장하기,요즘 가전제품은 국산이 전 세계적으로 인기잖아!
90363,주거와 생활,7,1번,남성,10대,(표현) 부정감정 표현하기,"맞아, 나도 걱정이야."
24431,주거와 생활,7,1번,여성,30대,(단언) 주장하기,보는 재미가 있다 키키
144047,주거와 생활,3,2번,남성,20대,(단언) 주장하기,재밌으여
75922,주거와 생활,3,3번,여성,20대,(단언) 진술하기,난 원룸 구할 때 혼자 자주 갔지
82640,주거와 생활,7,1번,여성,20대,(단언) 주장하기,진짜 엄마 밥 그리워
137169,주거와 생활,6,3번,남성,20대,(단언) 주장하기,나도 월세라도 살고 싶어 얼른 키키
42460,주거와 생활,13,2번,남성,30대,(단언) 주장하기,21억이 싸게 보이는 마법 키키
24423,주거와 생활,19,1번,여성,20대,(언약) 약속하기(제3자와)/(개인적 수준),진짜...절대 안맡는다 그런 골치아픈 관리비
63690,주거와 생활,7,1번,여성,20대,(단언) 주장하기,키키 해적왕 뭔데 키키 난 나무 위에 있는 집 좀 끌린다
93780,주거와 생활,8,2번,여성,20대,(단언) 주장하기,그것도 걱정되긴 하겠다.
169707,주거와 생활,1,1번,남성,20대,(단언) 주장하기,우리나라가 선진국이라 생활수준이 높은 편인 것 같아요
126088,주거와 생활,1,1번,여성,20대,(단언) 주장하기,자취할 때 생각보다 공과금을 납부하는 게 부담이 많이 되더라고
48954,주거와 생활,16,2번,남성,20대,(단언) 진술하기,알았어 미안해 오늘부터 월세 내야지 안되겠다
86987,주거와 생활,6,2번,여성,20대,(단언) 진술하기,혼자 사니까 좀 외롭기는 해.
45935,주거와 생활,4,2번,여성,30대,(단언) 주장하기,응! 맞아 왕십리 초역세권에서 그 옆동네로 이사를 했는데 꽤 고생햇어.
93757,주거와 생활,5,1번,여성,30대,(지시) 충고/제안하기,역세권이면 좀 더 비싸겠다
